N, |E1/B0_eff|, |E2/B0_eff|, |E3/E3_main_decay|, |E3_main_decay/B0_eff|, |E3/B0_eff|, (|E1|+|E2|+|E3|)/|B0_eff|
72, 0.0000183215895212616866827270398208, 0.0000541201556876974505632176092673, 0.223466911939640718905663667157, 0.0386236728592244754544571180019, 0.00863111290161780711762170958181, 0.0087035546468267662548676542309
73, 0.0000177545172784462953900770569403, 0.0000527054300874432199474254056272, 0.223255550306474661802233843814, 0.0378031747652236500588120362973, 0.00843976858554184206811027245142, 0.00851022853290773158344777491399
74, 0.0000172119226715443135446152683665, 0.0000513457678584622941640976218408, 0.223049999794803656535889113804, 0.0370095383364231817519169837119, 0.008254977518344968749836212986, 0.0083235352088749753575449258762
75, 0.0000166924544326562461237745095896, 0.0000500383419997130820177748951922, 0.222850023999717666252037590636, 0.0362415693132442079272650105177, 0.00807643459124390303635575016862, 0.0081431653876762723644972995734
76, 0.000016194851877728091443486143417, 0.0000487805048818381493285600028886, 0.222655399167836188368001095136, 0.035498140506555075559155192287, 0.00790385264420295506087079491717, 0.00796882800096252130164284106348
77, 0.0000157179377828973249600300265634, 0.000047569774746246644443488327971, 0.222465913362150481077864128714, 0.0347781872546866282341415814367, 0.00773696119269376152430068985369, 0.00780024890522290549370420820822
78, 0.0000152606119020437607789486737022, 0.0000464038233761816540326504818101, 0.222281365692160777817321147697, 0.0340807032399327025115786214917, 0.00757550525992148968552574057452, 0.00763716969519971510033733973003
79, 0.000014821845060693833845722431372, 0.000045280464824826071555591755714, 0.222101565603429317021536816891, 0.0334047366320669454754212365474, 0.00741924430455229518603319457404, 0.00747934661443781509143450876113
80, 0.0000144006737686921322803209546163, 0.0000441976450980398056091849705547, 0.221926332221267317370368067828, 0.0327493865296959708196960322017, 0.00726795123503200478214526908202, 0.00732654955389873672003477500719
81, 0.0000139961953004279753288460098373, 0.0000431534327003576535173287627032, 0.22175549374380391828169814093, 0.032113799673189271372215941375, 0.00712141150251769578328822985044, 0.00717856113051848141213440462298
82, 0.0000136075631970061136839808612103, 0.0000421460099626068046851468821593, 0.221588886880155930836039417942, 0.0314971674055233698364592592632, 0.00697942226526785246553399166421, 0.00703517583842746538390311940758
83, 0.0000132339831496808617272612228366, 0.0000411736650780940596056011559954, 0.221426356329836231209831896598, 0.030898722859690583198137106143, 0.00684179161806670342231574681, 0.00689619926629447834364860918883
84, 0.0000128747092282193976512924379551, 0.0000402347847819103989078165751956, 0.221267754299912042086146092135, 0.0303177383533855224339725420225, 0.0067083378809059276660790419989, 0.00676144737491605746263815101206
85, 0.0000125290404216976159639969997969, 0.000039327847614629545372051508519, 0.22111294005675762948344232072, 0.0297535229735246537447187338112, 0.00657888894172231778473517002159, 0.00663074582975864494607121852991
86, 0.0000121963174626254317688328316439, 0.0000384514177176456827419206459217, 0.220961779509543828670775834134, 0.0292054203348017165771372085013, 0.00645328164850200460247222678952, 0.00650392938368227571698298026709
87, 0.0000118759199083036150990866231731, 0.0000376041391126970718833433245933, 0.220814144822873431452598103321, 0.0286728064979570583420188131457, 0.0063313612465181162589012203831, 0.00638084130553911694588365033087
88, 0.0000115672634559793230114587156072, 0.000036784730422838060240765493559, 0.220669914056210422743287033562, 0.0281550880347617095418106774486, 0.00621298085687590485589275982469, 0.00626133285075472223914498403386
89, 0.0000112697974707342861745165407546, 0.0000359919799963223849222381266681, 0.220528970827965499745176170357, 0.0276517002279045439718441423178, 0.0060980009929032081384312852596, 0.00614526277037026480952803992702
90, 0.000010983002707144351938989117056, 0.0000352247413986070406141058457636, 0.220391204002293004134994535484, 0.027162105395038285942911574879, 0.00598628911124966628504053742349, 0.00603249685535541767759363238631
91, 0.0000107063892076232955316735046164, 0.0000344819292410317603128713556284, 0.220256507396827769854801487317, 0.0266857913272007405697248024175, 0.0058777191948497922648844479439, 0.00592290751329844732072899280414
92, 0.0000104394943620349105640510594313, 0.0000337625153177209863783288310739, 0.220124779509746566027949557759, 0.0262222698326931363211073500234, 0.00577217136516665560817425007589, 0.0058163733748464115051166299664
93, 0.0000101818811146492886694322753957, 0.0000330655250249338718657979407965, 0.219995923264679670467520884147, 0.0257710753782781920590944493125, 0.00566953152136796475152806690934, 0.00571277892750754791206329712553
94, 0.00000993313630585277137118188655259, 0.000032390034039489052499130549404, 0.219869845772125296198238130248, 0.0253317638202655512981395031526, 0.00556969100429769026570783243684, 0.0056120141746430320895781448728
95, 0.00000969286913721455940980914571884, 0.0000317351652350459753822090943231, 0.219746458106134569509485460142, 0.0249039112186896025169159605692, 0.00547254628329666945081823379325, 0.0055139743176689299856102520333
96, 0.00000946070974958238099856131272655, 0.0000311000858169609524597488688036, 0.219625675095138812138018790487, 0.0244871127283615376177405933346, 0.00537799866409716916100024686276, 0.00541855945966371249445855704429
97, 0.00000923630790483896926796312736277, 0.0000304840046581779983335709606391, 0.219507415125885153008992550071, 0.0240809815611000911176212994954, 0.00528595401617118360591932565228, 0.00532567432873420057352085974028
98, 0.00000901933176281269130121412489114, 0.0000298861698201831990337407582592, 0.219391599959531997598897180332, 0.0236851480139193387035178806962, 0.00519632251805209536240894999542, 0.00523522801963509125274390487857
99, 0.00000880946674561033265337600286101, 0.0000293058662444656088763102163406, 0.219278154559033512695260172298, 0.0232992585583821786299458258647, 0.00510901841927581171156026269306, 0.00514713375226588765308994891226
100, 0.0000086064144823373051374503250187, 0.0000287424136012040567574540468607, 0.219167006927012838430431152669, 0.0229229749867190865666538739384, 0.00502395981770200407357658428243, 0.00506130864578554543547148865431
101, 0.00000840989182779881749384347912767, 0.0000281951642830524095851793656906, 0.219058087953387927344621598367, 0.0225559736106673532762970133934, 0.00494106845107986613197293490287, 0.00497767350719071735905195774769
102, 0.00000821962994934224926332169794612, 0.0000276635015329387550183029573182, 0.218951331272072363813923849516, 0.0221979445093097873808762035423, 0.00486026950181696707282807450991, 0.00489615263329924807710969916517
103, 0.00000803537347651265766080485981246, 0.00002714683769573811924024648424, 0.218846673126126800068371084885, 0.0218485908224869180190774722791, 0.00478149141399528844094231020688, 0.00481667362516753921784336155093
104, 0.00000785687970865583143964501536921, 0.0000266446125845339242557126810172, 0.218744052240785260487738916416, 0.0215076280866258567755221612582, 0.00470466572175626675036098863347, 0.00473916721404945650605634632985
105, 0.00000768391787602172949738633622717, 0.0000261562919529594710836898051973, 0.218643409703824963801438324307, 0.0211747836100746723493388475407, 0.00462972688824739441488158030998, 0.0046635670980763756154626564514
106, 0.00000751626845030006975249475041805, 0.0000256813660658153663957147271663, 0.218544688852788895887872549897, 0.0208497958852556311714854135148, 0.00455661215438735012709001212987, 0.00458980978890346556323822160746
107, 0.00000735372250086331984560392701793, 0.0000252193483607991639978788554004, 0.218447835168607494835924473048, 0.0205324140351559668823878223178, 0.00448526139676535374619094227362, 0.00451783446762701623003442505604
108, 0.00000719608109330399063639005834713, 0.0000247697741947659635715503165191, 0.218352796175199808387101146019, 0.0202223972918627596221641724414, 0.0044156169940440217424376392387, 0.00444758284933209169664557961357
109, 0.00000704315472713615567491081921339, 0.000024332199668469003709307408748, 0.218259521344665642374685326395, 0.0199195145050206477308744462618, 0.00434762370128393093151519711961, 0.00437899905567953609089941534757
110, 0.00000689476280978837504709988820258, 0.0000239062005242125024173736152734, 0.218167962007708798478218354354, 0.01962354367824891196484858674, 0.0042812285316528227957325684281, 0.00431202949498682367319704193158
111, 0.00000675073316424924201031439950388, 0.0000234913711112896949921958842203, 0.218078071268957735502570202558, 0.0193342715316992726994215190418, 0.00421638064502329463115045353489, 0.00424662274929883356815296381862
112, 0.00000661090156793987465423968051759, 0.0000230873234144812779669460345136, 0.21798980392687409211472158408, 0.0190514930890687012051531368984, 0.00415303124300028298953763991871, 0.00418272946798270414215882563374
113, 0.00000647511132058187994712946134143, 0.000022693686141256946238253920296, 0.217903116397961671337901672458, 0.0187750112875037286148338972957, 0.00409113346995396919815362301591, 0.00412030226741580802433900639754
114, 0.00000634321283900644739979823439238, 0.0000223101038636586895224034385832, 0.217817966645008880304870533506, 0.0185046366089450988385670506202, 0.00403064231966521377426983193937, 0.00405929563636787891119203361235
115, 0.00000621506327701191770264996518833, 0.0000219362362111519400363103519483, 0.217734314109116398350235655194, 0.0182401867315650200422248220922, 0.0039715145472195152666742043126, 0.00399966584670767912441316462974
116, 0.0000060905261685248828483027509176, 0.0000215717571110121836572371994849, 0.217652119645279153104986176381, 0.0179814862000445060519196057921, 0.00391370858581202282324234112756, 0.00394137086909155988974788107796
117, 0.0000059694710924549232016313641961, 0.0000212163540730726439471107600622, 0.217571345461307645109019255654, 0.0177283661135260724909894390193, 0.0038571844681505211078933210528, 0.00388437029331604867504206317706
118, 0.00000585177335775665493478184269338, 0.0000208697275158952674124028284092, 0.217491955059888391852088075307, 0.0174806638301580041622896256651, 0.0038019037521657411294496333053, 0.0038286252530393930517968179764
119, 0.00000573731370732591042973432832075, 0.0000205315901316444125684130413314, 0.217413913183596866593872577116, 0.0172382226872211217671759541259, 0.00374782945075900285067240308365, 0.0037740983545979731736705504533
120, 0.00000562597803946056075638672077037, 0.0000202016662871421188885827855314, 0.217337185762688880622421135544, 0.017000891735897975202938192796, 0.00369492596533622046544138739259, 0.00372075360966282314508635689889
121, 0.00000551765714571157449642347256462, 0.000019879691458767179303241108918, 0.217261739865507985898966763981, 0.0167685254898081565837571372794, 0.00364315902289483959895071753668, 0.00366855637149931835275038211816
122, 0.00000541224646403716766030984062875, 0.0000195654116990288846588337643901, 0.217187543651357236573004120543, 0.0165409836864923942631800263954, 0.00359249561644645482244019357198, 0.003617473274609520874759337177
123, 0.00000530964584625303614858094112481, 0.000019258583132801537586069496222, 0.21711456632569361382969832548, 0.0163181310610826555725052457022, 0.00354290394857279133098261775473, 0.00356747217755184590471726819208
124, 0.00000520975933884530823245118189682, 0.0000189589714813488116845918415405, 0.21704277809751265376698473035, 0.0160998371314460112480836514857, 0.00349435337792653128220686241885, 0.00351852210874672540212390544229
125, 0.00000511249497628058218915732787085, 0.0000186663516123988153798818066375, 0.21697215013879938154527584249, 0.0158859759941368270097644095698, 0.00344681436850121839371594510007, 0.00347059321508989779128498423458
126, 0.00000501776458600974132572147188798, 0.0000183805071146522653268439254138, 0.216902654545929600754303811368, 0.0156764261305352468574017518993, 0.00340025844150627054261304261287, 0.00342365671320693254926560801017
127, 0.00000492548360441963402032342696743, 0.0000181012298952183503013217181921, 0.216834264302912963934655406262, 0.01547107022259019150242872573, 0.00335465812969404808441417082306, 0.00337768484319368606873581596822
128, 0.00000483557090303959498560357174278, 0.0000178283197985764618299731387851, 0.216766953246376103346919235095, 0.0152697949776224633073318395206, 0.00330998693399603714097760572138, 0.00333265082469765319779318243191
129, 0.00000474794862435855104588033203661, 0.0000175615842457576991541881810101, 0.216700696032190471406132505766, 0.015072490961678253991159846296, 0.00326621928233457755727021100843, 0.00328852881520469380747027952147
130, 0.00000466254202665345005554391316026, 0.0000173008378925285754478370208662, 0.216635468103655465196754764243, 0.0148790524409556014690816041351, 0.00322333049048525419393014321181, 0.00324529387040443621943352414584
131, 0.00000457927933727129283624722456599, 0.0000170459023054412529142255496397, 0.216571245661152923477433150317, 0.0146893772308563281021185249632, 0.00318129672487313209344779885414, 0.00320292190651584463919827162835
132, 0.00000449809161384542393229847507647, 0.0000167966056546904569912686883726, 0.216508005633194219011276099936, 0.0145033665522438888194611577651, 0.00314009496719350049882567373192, 0.00316138966446203637974924089537
133, 0.0000044189126129622102468875848996, 0.0000165527824227874570962144444761, 0.216445725648785952727372065088, 0.0143209248945135238938460618219, 0.00309970298075474310313243078027, 0.00312067467579049277047553280965
134, 0.00000434167866582704634029284068172, 0.0000163142731281266025773483304231, 0.216384384011044715556541679847, 0.014141959885105294151425571897, 0.00306009927844741377443803592647, 0.00308075523024136742335567709757
135, 0.00000426632856050898917082271836548, 0.0000160809240625802780667737448925, 0.216323959671995543039189284469, 0.0139663821651131105252960191376, 0.00302126309224960631897463739432, 0.00304161034487269558621223385758
136, 0.00000419280343037144191269011307304, 0.0000158525870423141669984279261764, 0.216264432208492569246292652724, 0.013794105270663878533074402932, 0.00298317434418429840220686811375, 0.003003219734656984011117986153
137, 0.000004121046648322357339226096805, 0.0000156291191710667282235878770659, 0.21620578179920401065199642638, 0.013625045519760474839843585604, 0.002945813618649555420387819063, 0.00296556378446894450595063303687
138, 0.00000405100372654158147803021879542, 0.0000154103826151851117552382524206, 0.216147989202606996167575722182, 0.0134591219043005617579872899589, 0.00290916213604732913564281578411, 0.00292862352238905582887608425533
139, 0.00000398262222136535888316417090718, 0.0000151962443897546524963940569384, 0.216091035735940923908421265665, 0.0132962559870003221682723083723, 0.00287320172764110507827130206814, 0.00289238059425222508965086029598
140, 0.00000391585164302881000707507150113, 0.0000149865761552008480288390904185, 0.216034903255070984361952789284, 0.0131363718029681501146099260757, 0.00283791481157686670882688084814, 0.00285681723937509636686279501006
141, 0.00000385064336998649509012904578669, 0.0000147812540237815888933036699539, 0.215979574135216258143752216025, 0.0129793957656882424380219454302, 0.00280328437000577574697592701771, 0.00282191626739954383095935973345
142, 0.00000378695056754911331618456169011, 0.0000145801583754235880495893538959, 0.215925031252499388012459348794, 0.0128252565771879790975429445729, 0.0027692939272506377163070461589, 0.00278766103619361041767282007448
143, 0.00000372472811059105657923898931232, 0.0000143831736823906529515556450083, 0.215871257966277251750997234764, 0.0126738851421760232578509142985, 0.0027359275289616487601231565954, 0.00275403543075463046965395122972
144, 0.00000366393251009904109162724615152, 0.0000141901883423028449214050381829, 0.215818238102214336439908925496, 0.0125252144859502804356211854442, 0.0027031697222101217666705795679, 0.00272102384306252365268361185224
145, 0.00000360452184334646620766717837358, 0.0000140010945190548471617534548256, 0.215765955936062646193269670252, 0.0123791796758862877170523667579, 0.00267100553647188302578663454801, 0.00268861115283428433915605518121
146, 0.00000354645568749157987160411627688, 0.0000138157879912091719127809435032, 0.215714396178113974435061274454, 0.0122357177463273135216099941864, 0.00263942046545482997248070151613, 0.00265678270913353072426508657591
147, 0.00000348969505641003897292548575037, 0.0000136341680074653234622894464482, 0.215663543958292247357936711895, 0.0120947676267074857029693172159, 0.00260840044972775984159374361252, 0.00262552431279163520402895854472
148, 0.00000343420234058410945569533536832, 0.0000134561371488298299590389532406, 0.215613384811855405739156719006, 0.0119562700727486772744654561508, 0.00257793186011003097970970800219, 0.00259482219959944491912444229079
149, 0.00000337994124988161856692592866139, 0.0000132816011971342857541573087043, 0.215563904665677945576022768491, 0.0118201676005807075746955044029, 0.00254800148178391487660256643061, 0.00256466302423093078092364966798
150, 0.00000332687675906790834609847368935, 0.000013110469009569320166960630907, 0.215515089825086791255451090426, 0.0116864044236427019071216520248, 0.00251859649909364853293065877025, 0.00253503384486228576144371787485
151, 0.00000327497505590349891457915613572, 0.0000129426523989218321949549145898, 0.215466926961224634869872715731, 0.0115549263922312313168626093172, 0.00248970448099721359536003936071, 0.00250592210845203892646957343144
152, 0.00000322420349168900163549224493196, 0.0000127780660192209997478806602843, 0.21541940309891624802736392961, 0.0114256809355681602279408798861, 0.00246131336713876003141555195125, 0.00247731563664967003279892485646
153, 0.00000317453053412707121359800565885, 0.0000126166272565155750710209707228, 0.215372505605014563821836391708, 0.0112986170062679946877840255749, 0.00243341145451136655707195218569, 0.00244920261230200920335657116207
154, 0.00000312592572237889416783616031513, 0.000012458256124520896939701765325, 0.215326222177204541859609728047, 0.0111736850270909771949960378806, 0.00240598738468149550579589166831, 0.00242157156652839529690342959395
155, 0.00000307835962419991745726965960077, 0.0000123028751648889605376617847038, 0.215280540833243973330739038242, 0.0110508368398742426528569883613, 0.00237903013154806368748460691381, 0.00239441136633715256547953835812
156, 0.00000303180379504626101096413907864, 0.0000121504093518688575458574065934, 0.215235449900621460664261942431, 0.0109300256565390590801331941223, 0.00235252898961051983904006102593, 0.0023677112027574349575968825716
157, 0.00000298623073904956440432750001495, 0.0000120007860011379964858917973476, 0.2151909380066128215885562281, 0.0108112060120775497128005755024, 0.00232647356272169982795418175535, 0.00234146057946188738884440105271
158, 0.00000294161387176392132855126835182, 0.0000118539346825967965802869387777, 0.215146994068718124403914897491, 0.010694333719427351778453755704, 0.00230085375330252869146347018423, 0.00231564930185688940937230839136
159, 0.00000289792748459408390133067169891, 0.0000117097871369310726707871983789, 0.215103607285462463659878312269, 0.0105793658261474317226289887766, 0.00227565975199685931001488873552, 0.0022902674666183844665870066056
160, 0.00000285514671081929823446440750266, 0.0000115682771957571453546254946684, 0.215060767127544436654355357307, 0.010466260572812765802447189025, 0.00225088202774588606950275777338, 0.00226530545165246251309184767555
161, 0.00000281324749313198703036940313644, 0.0000114293407051748669784327909603, 0.215018463329317084437810884863, 0.0103549773530498262205274980646, 0.00222651131826265294768085075841, 0.0022407539064609598016896529525
162, 0.00000277220655261504655938830163473, 0.0000112929154525632945304230420991, 0.214976685880586819297322036374, 0.0102454766751388026251057250772, 0.0022025386208881934207599071274, 0.00221660374289337176184971847113
163, 0.00000273200135908579476183957834041, 0.0000111589410964627056642893787286, 0.214935425018716576792731699699, 0.0101377201251122520065151391966, 0.00217895518381179847495231929122, 0.00219284612626734697537844824829
164, 0.00000269261010273861349721088970331, 0.0000110273590993950820027036078051, 0.214894671221020106913128584675, 0.010031670331283420896224922053, 0.00215575249763881259038630150064, 0.00216947246684094628588621599815
165, 0.00000265401166702208880697452953946, 0.0000108981126634831097213010005385, 0.21485441519743495823496397583, 0.00992729093014083548426164736619, 0.00213292228729020934576097048589, 0.00214647441162071454428924601597
166, 0.00000261618560268998486120859744992, 0.0000107711466687352039185319729547, 0.214814647883462313350294231266, 0.00982454653354892008740735562181, 0.00211045650421900153395436325768, 0.00212384383649042672273410382808
167, 0.00000257911210296870523172358315281, 0.0000106464076138710808336137865632, 0.214775360433362405402141590165, 0.00972340269719739377380813736284, 0.00208834731892929842038253522105, 0.00210157283864613820644787259077
168, 0.00000254277197978701339213889064615, 0.0000105238435595690088487696498758, 0.214736544213594786282006981696, 0.00962382589024501956540206409644, 0.00206658711378453784892895174785, 0.00207965372932389387116986028837
169, 0.00000250714664101671599637929503204, 0.0000104034040740220916933480118407, 0.214698190796493228751292237618, 0.00952578346610595047496152969309, 0.00204516847609209594450828500386, 0.00205807902680713475219801231074
170, 0.00000247221806867576970848719352354, 0.0000102850401806967998207994456498, 0.214660291954165529163050675865, 0.00942924363432944100865261985533, 0.00202408419145211463874198308382, 0.002036841449701487208271269723
171, 0.00000243796879804786646573686840047, 0.0000101687043081924913301671972093, 0.214622839652608936190925647308, 0.00933417543352608038589163785986, 0.00200332723735898945285520639946, 0.00201593391046522981065111046507
172, 0.00000240438189767499357647521883815, 0.0000100543502421058732634826504989, 0.214585826046032365522613738377, 0.00924054870529596273622680636289, 0.00198289077704452905385014825996, 0.00199534950918430992069010612929
173, 0.00000237144095018176377197949172284, 0.00000994193307880926739310753322438, 0.214549243471376972253614099116, 0.00914833406911634754055922792816, 0.00196276815355233605841654327137, 0.00197508152758132708958163029631
174, 0.0000023391300338924753565299467426, 0.00000983140918105618014107305039518, 0.214513084443027043041655707791, 0.009057502898148387713062183024, 0.00194295288403346726426458304202, 0.00195512342324841591976218603916
175, 0.00000230743370520390241170351988266, 0.00000972273613533205122495684244747, 0.214477341647703540187826984269, 0.00896802729592441963593677356665, 0.00192343865425391268855521893118, 0.00193546882409444864219187929351
176, 0.00000227633698167873750737419209135, 0.00000961587271087218602803282397258, 0.214442007939532980854133983446, 0.00887988007387912540202439703096, 0.00190421931330488812205367575107, 0.00191611152299743904558908276713
177, 0.0000022458253258264219117013996754, 0.00000951077882027277750201584291915, 0.214407076335284667693629152507, 0.00879303472968959833503175536813, 0.00188528886850736689399114425427, 0.00189704547265346609340486149686
178, 0.00000221588462953980773458936797974, 0.00000940741548162460859277361975258, 0.214372540009769603275521904337, 0.00870746542639097401995709808562, 0.00186664148050268461648337680283, 0.00187826478061384903281073979056
179, 0.00000218650119915770917970907827718, 0.00000930574478210250877533360416349, 0.21433839229139472078799697177, 0.00862314697223583572009779348692, 0.00184827145852143717731044596361, 0.00185976370450269739526548864605
180, 0.00000215766174112492208572308799081, 0.00000920572984294693048073328526, 0.214304626657866348491296948391, 0.00854005480126706999452517955042, 0.00183017325582325842931767662405, 0.0018415366474073302818841329973
181, 0.00000212935334822272777591467440021, 0.00000910733478577712438458566534083, 0.214271236732037096113640597881, 0.00845816495457524007536883475757, 0.00181234146530041105774343496008, 0.00182357815343441090990393529982
182, 0.00000210156348634425410522577064655, 0.00000901052470017833735693568667298, 0.214238216277890608622254544863, 0.0083774540622128653533949586108, 0.00179477081523845309361285731924, 0.00180588290342497568507501877656
183, 0.00000207427998179034834955556840804, 0.00000891526561250824330853743998336, 0.214205559196658877302914217995, 0.0082978993257392491290067142649, 0.00177745616522755451329163595766, 0.00178844571082185310494972896605
184, 0.00000204749100906282775983950061144, 0.00000882152445587045453361446507354, 0.214173259523067030540994850353, 0.00821947850137068734707674958431, 0.00176039250221833428850100348312, 0.0017712615176832675707944574488
185, 0.0000020211850791331184422117792382, 0.00000872926904120545817136392975725, 0.214141311421700747770468301887, 0.00814216988371202185442348151664, 0.00174357493671636903480244203403, 0.00175432539083670761141601774303
186, 0.000001995351028165375689109890377, 0.000008638468029451687261190547458, 0.214109709183491650360869343389, 0.00806595229004657609296486892127, 0.00172699869910979090114374476282, 0.00173763251816740796409404520066
187, 0.00000196997800667420268179839624073, 0.00000854909090473167620652952045274, 0.214078447222316223325819186754, 0.00799080504516253216638110049812, 0.00171065913612464534773984777846, 0.00172117820503605122662817569515
188, 0.00000194505546909805308123314233182, 0.00000846110794852037346432266614255, 0.214047520071704012205903718902, 0.00791670796669477880515917873807, 0.00169455170740291972486734304571, 0.00170495787082053815141289885418
189, 0.00000192057316377031966819224185216, 0.00000837449021475469666812301586971, 0.214016922381651020817257280669, 0.0078436413509621826427219639544, 0.00167867198219838179611634841537, 0.00168896704557690681245266367309
190, 0.00000189652112327097892516417207093, 0.00000828920950584532348024770905378, 0.213986648915534408248859708416, 0.00777158595928111298051387835675, 0.00166301563618558420879503464099, 0.00167320136681470051120044652212
191, 0.00000187288965514248311902289191577, 0.00000820523834955352116973068172197, 0.213956694547124747992029505165, 0.00770052300473688528734724784885, 0.00164757844837759702431155137005, 0.00165765657638229302860030494369
192, 0.00000184966933295436971299382105241, 0.00000812254997669753478098218393479, 0.213927054257692268824323568776, 0.00763043413939558333094984635489, 0.00163235629814822636809703037129, 0.00164232851745787827259100637627
193, 0.00000182685098770179530948906000777, 0.0000080411182996546830057543431457, 0.213897723133203646451832112073, 0.00756130144193947622744868247093, 0.00161734516235466359285173762524, 0.00162721313164202007116698102839
194, 0.00000180442569952390014672264738085, 0.00000796091789162685739320156202734, 0.213868696361606057320382399877, 0.00749310740570996684281949909274, 0.00160254111255668658893398336315, 0.00161230645614783734647390757256
195, 0.00000178238478972857164072466011488, 0.00000788192396663858892760142333599, 0.213839969230195341797461625086, 0.00742583492714269379766796473721, 0.00158794031232870350945495079473, 0.00159760462108507067002327687818
196, 0.00000176071981311080364375260526135, 0.00000780411236023824059129569937963, 0.213811537123065253442426732928, 0.00735946729458006261211403014214, 0.0015735390146610896644610816093, 0.00158310384683443870869612991394
197, 0.00000173942255055244391664794345133, 0.00000772745951087420937284201284734, 0.213783395518634894643387203417, 0.00729398817744710397733392606071, 0.00155933355944742111113284037908, 0.00156880044150884776442233033538
198, 0.00000171848500189168760448733537722, 0.00000765194244191928009583681303485, 0.213755539987251556807700789219, 0.00722938161577715035440786566118, 0.00154532037105435393282345742351, 0.00155469079849816490052378157192
199, 0.00000169789937905121096938901866442, 0.00000757753874431747002399085105833, 0.213727966188866295835149964822, 0.00716563201007438758900572013702, 0.00153149595597103674315436610672, 0.00154077139409440542414774597644
200, 0.00000167765809941434887562682854609, 0.000007504226559828840821977720731, 0.213700669870779681048585882336, 0.00710272411150087741667576260402, 0.00151785690053507593441943681062, 0.0015270387851943191241170413599
201, 0.00000165775377943920304769983183463, 0.00000743198456484883629960872529435, 0.213673646865455258361284430854, 0.00704064301237616096288652087428, 0.00150439986873219895372841588222, 0.00151348960707648699307572443935
202, 0.00000163817922850102734874126201324, 0.00000736079195477973343301635563452, 0.213646893088398366464621910354, 0.00697937413697804388438742286643, 0.00149112160006688075777131350554, 0.00150012057125016151855307112319
203, 0.00000161892744295367258710872651268, 0.00000729062842893277326024955326611, 0.21362040453609803845196269522, 0.00691890323263363185336919370045, 0.00147801890750131287175782968184, 0.00148692846337319931760518796162
204, 0.00000159999160040128790653433935287, 0.00000722147417594047004595228967973, 0.213594177284029810770503695572, 0.00685921636109013178660176551988, 0.00146508867546020344685511681214, 0.00147391014123654520480760344117
205, 0.00000158136505417186982911319147898, 0.00000715330985965948410325720604985, 0.213568207484717346916243462282, 0.00680029989015536063925133823917, 0.00145232785789900064415421038273, 0.00146106253281283199808658078026
206, 0.00000156304132798462461059468041927, 0.00000708611660554528820955419199093, 0.213542491365850865051280246355, 0.00674214048559831072993528686478, 0.00143973347643323082761581007405, 0.00144838263436676074043595894646
