N,bound,boundtype
71901,0.053069537,lemma_euler5
71902,0.053073932,lemma_euler5
71903,0.053075713,lemma_euler5
71904,0.053080993,lemma_euler5
71905,0.053083632,lemma_euler5
71906,0.053088026,lemma_euler5
71907,0.053091289,lemma_euler5
71908,0.053095682,lemma_euler5
71909,0.053097464,lemma_euler5
71910,0.053102861,lemma_euler5
71911,0.053104642,lemma_euler5
71912,0.053109035,lemma_euler5
71913,0.053112298,lemma_euler5
71914,0.053116691,lemma_euler5
71915,0.05311933,lemma_euler5
71916,0.053124609,lemma_euler5
71917,0.05312639,lemma_euler5
71918,0.053130782,lemma_euler5
71919,0.053134045,lemma_euler5
71920,0.053138693,lemma_euler5
71921,0.053140474,lemma_euler5
71922,0.053145752,lemma_euler5
71923,0.053147533,lemma_euler5
71924,0.053151925,lemma_euler5
71925,0.053155735,lemma_euler5
71926,0.053160127,lemma_euler5
71927,0.053161908,lemma_euler5
71928,0.053167185,lemma_euler5
71929,0.053168966,lemma_euler5
71930,0.053173613,lemma_euler5
71931,0.053176875,lemma_euler5
71932,0.053181267,lemma_euler5
71933,0.053183047,lemma_euler5
71934,0.053188324,lemma_euler5
71935,0.053190962,lemma_euler5
71936,0.053195353,lemma_euler5
71937,0.053198615,lemma_euler5
71938,0.053203006,lemma_euler5
71939,0.053204786,lemma_euler5
71940,0.05321018,lemma_euler5
71941,0.053211961,lemma_euler5
71942,0.053216352,lemma_euler5
71943,0.053219612,lemma_euler5
71944,0.053224003,lemma_euler5
71945,0.053226641,lemma_euler5
71946,0.053231917,lemma_euler5
71947,0.053233696,lemma_euler5
71948,0.053238087,lemma_euler5
71949,0.053241347,lemma_euler5
71950,0.053245994,lemma_euler5
71951,0.053247774,lemma_euler5
71952,0.053253048,lemma_euler5
71953,0.053254829,lemma_euler5
71954,0.053259218,lemma_euler5
71955,0.053263026,lemma_euler5
71956,0.053267416,lemma_euler5
71957,0.053269196,lemma_euler5
71958,0.05327447,lemma_euler5
71959,0.05327625,lemma_euler5
71960,0.053280895,lemma_euler5
71961,0.053284155,lemma_euler5
71962,0.053288544,lemma_euler5
71963,0.053290324,lemma_euler5
71964,0.053295597,lemma_euler5
71965,0.053298234,lemma_euler5
71966,0.053302623,lemma_euler5
71967,0.053305883,lemma_euler5
71968,0.053310271,lemma_euler5
71969,0.053312051,lemma_euler5
71970,0.053317443,lemma_euler5
71971,0.053319222,lemma_euler5
71972,0.05332361,lemma_euler5
71973,0.05332687,lemma_euler5
71974,0.053331258,lemma_euler5
71975,0.053333894,lemma_euler5
71976,0.053339167,lemma_euler5
71977,0.053340946,lemma_euler5
71978,0.053345334,lemma_euler5
71979,0.053348593,lemma_euler5
71980,0.053353236,lemma_euler5
71981,0.053355016,lemma_euler5
71982,0.053360287,lemma_euler5
71983,0.053362067,lemma_euler5
71984,0.053366454,lemma_euler5
71985,0.05337026,lemma_euler5
71986,0.053374647,lemma_euler5
71987,0.053376426,lemma_euler5
71988,0.053381698,lemma_euler5
71989,0.053383477,lemma_euler5
71990,0.053388119,lemma_euler5
71991,0.053391378,lemma_euler5
71992,0.053395764,lemma_euler5
71993,0.053397544,lemma_euler5
71994,0.053402814,lemma_euler5
71995,0.05340545,lemma_euler5
71996,0.053409836,lemma_euler5
71997,0.053413094,lemma_euler5
71998,0.05341748,lemma_euler5
71999,0.053419259,lemma_euler5
72000,0.053424647,lemma_euler5
72001,0.053426426,lemma_euler5
72002,0.053430812,lemma_euler5
72003,0.05343407,lemma_euler5
72004,0.053438455,lemma_euler5
72005,0.05344109,lemma_euler5
72006,0.053446359,lemma_euler5
72007,0.053448138,lemma_euler5
72008,0.053452523,lemma_euler5
72009,0.053455781,lemma_euler5
72010,0.053460421,lemma_euler5
72011,0.053462201,lemma_euler5
72012,0.053467469,lemma_euler5
72013,0.053469248,lemma_euler5
72014,0.053473633,lemma_euler5
72015,0.053477436,lemma_euler5
72016,0.053481821,lemma_euler5
72017,0.053483599,lemma_euler5
72018,0.053488868,lemma_euler5
72019,0.053490646,lemma_euler5
72020,0.053495286,lemma_euler5
72021,0.053498543,lemma_euler5
72022,0.053502927,lemma_euler5
72023,0.053504705,lemma_euler5
72024,0.053509973,lemma_euler5
72025,0.053512607,lemma_euler5
72026,0.053516991,lemma_euler5
72027,0.053520247,lemma_euler5
72028,0.053524631,lemma_euler5
72029,0.053526409,lemma_euler5
72030,0.053531794,lemma_euler5
72031,0.053533572,lemma_euler5
72032,0.053537956,lemma_euler5
72033,0.053541211,lemma_euler5
72034,0.053545594,lemma_euler5
72035,0.053548228,lemma_euler5
72036,0.053553494,lemma_euler5
72037,0.053555273,lemma_euler5
72038,0.053559656,lemma_euler5
72039,0.053562911,lemma_euler5
72040,0.053567549,lemma_euler5
72041,0.053569327,lemma_euler5
72042,0.053574593,lemma_euler5
72043,0.053576371,lemma_euler5
72044,0.053580753,lemma_euler5
72045,0.053584555,lemma_euler5
72046,0.053588937,lemma_euler5
72047,0.053590715,lemma_euler5
72048,0.05359598,lemma_euler5
72049,0.053597758,lemma_euler5
72050,0.053602395,lemma_euler5
72051,0.05360565,lemma_euler5
72052,0.053610031,lemma_euler5
72053,0.05361181,lemma_euler5
72054,0.053617074,lemma_euler5
72055,0.053619707,lemma_euler5
72056,0.053624088,lemma_euler5
72057,0.053627343,lemma_euler5
72058,0.053631724,lemma_euler5
72059,0.053633502,lemma_euler5
72060,0.053638883,lemma_euler5
72061,0.053640661,lemma_euler5
72062,0.053645042,lemma_euler5
72063,0.053648296,lemma_euler5
72064,0.053652677,lemma_euler5
72065,0.053655309,lemma_euler5
72066,0.053660572,lemma_euler5
72067,0.05366235,lemma_euler5
72068,0.05366673,lemma_euler5
72069,0.053669984,lemma_euler5
72070,0.053674619,lemma_euler5
72071,0.053676397,lemma_euler5
72072,0.05368166,lemma_euler5
72073,0.053683437,lemma_euler5
72074,0.053687817,lemma_euler5
72075,0.053691616,lemma_euler5
72076,0.053695996,lemma_euler5
72077,0.053697774,lemma_euler5
72078,0.053703035,lemma_euler5
72079,0.053704813,lemma_euler5
72080,0.053709447,lemma_euler5
72081,0.0537127,lemma_euler5
72082,0.053717079,lemma_euler5
72083,0.053718857,lemma_euler5
72084,0.053724118,lemma_euler5
72085,0.053726749,lemma_euler5
72086,0.053731128,lemma_euler5
72087,0.053734381,lemma_euler5
72088,0.05373876,lemma_euler5
72089,0.053740537,lemma_euler5
72090,0.053745915,lemma_euler5
72091,0.053747693,lemma_euler5
72092,0.053752071,lemma_euler5
72093,0.053755324,lemma_euler5
72094,0.053759702,lemma_euler5
72095,0.053762333,lemma_euler5
72096,0.053767593,lemma_euler5
72097,0.05376937,lemma_euler5
72098,0.053773748,lemma_euler5
72099,0.053777,lemma_euler5
72100,0.053781632,lemma_euler5
72101,0.05378341,lemma_euler5
72102,0.053788668,lemma_euler5
72103,0.053790446,lemma_euler5
72104,0.053794823,lemma_euler5
72105,0.05379862,lemma_euler5
72106,0.053802997,lemma_euler5
72107,0.053804775,lemma_euler5
72108,0.053810033,lemma_euler5
72109,0.05381181,lemma_euler5
72110,0.053816441,lemma_euler5
72111,0.053819693,lemma_euler5
72112,0.05382407,lemma_euler5
72113,0.053825847,lemma_euler5
72114,0.053831105,lemma_euler5
72115,0.053833735,lemma_euler5
72116,0.053838111,lemma_euler5
72117,0.053841362,lemma_euler5
72118,0.053845739,lemma_euler5
72119,0.053847515,lemma_euler5
72120,0.05385289,lemma_euler5
72121,0.053854667,lemma_euler5
72122,0.053859043,lemma_euler5
72123,0.053862294,lemma_euler5
72124,0.053866669,lemma_euler5
72125,0.053869299,lemma_euler5
72126,0.053874556,lemma_euler5
72127,0.053876333,lemma_euler5
72128,0.053880707,lemma_euler5
72129,0.053883958,lemma_euler5
72130,0.053888588,lemma_euler5
72131,0.053890365,lemma_euler5
72132,0.053895621,lemma_euler5
72133,0.053897397,lemma_euler5
72134,0.053901772,lemma_euler5
72135,0.053905567,lemma_euler5
72136,0.053909942,lemma_euler5
72137,0.053911718,lemma_euler5
72138,0.053916974,lemma_euler5
72139,0.05391875,lemma_euler5
72140,0.053923379,lemma_euler5
72141,0.053926629,lemma_euler5
72142,0.053931003,lemma_euler5
72143,0.053932779,lemma_euler5
72144,0.053938034,lemma_euler5
72145,0.053940663,lemma_euler5
72146,0.053945037,lemma_euler5
72147,0.053948286,lemma_euler5
72148,0.05395266,lemma_euler5
72149,0.053954436,lemma_euler5
72150,0.053959808,lemma_euler5
72151,0.053961584,lemma_euler5
72152,0.053965957,lemma_euler5
72153,0.053969207,lemma_euler5
72154,0.053973579,lemma_euler5
72155,0.053976208,lemma_euler5
72156,0.053981462,lemma_euler5
72157,0.053983238,lemma_euler5
72158,0.05398761,lemma_euler5
72159,0.053990859,lemma_euler5
72160,0.053995487,lemma_euler5
72161,0.053997262,lemma_euler5
72162,0.054002515,lemma_euler5
72163,0.054004291,lemma_euler5
72164,0.054008663,lemma_euler5
72165,0.054012457,lemma_euler5
72166,0.054016829,lemma_euler5
72167,0.054018604,lemma_euler5
72168,0.054023857,lemma_euler5
72169,0.054025633,lemma_euler5
72170,0.054030259,lemma_euler5
72171,0.054033507,lemma_euler5
72172,0.054037878,lemma_euler5
72173,0.054039654,lemma_euler5
72174,0.054044906,lemma_euler5
72175,0.054047534,lemma_euler5
72176,0.054051905,lemma_euler5
72177,0.054055153,lemma_euler5
72178,0.054059524,lemma_euler5
72179,0.0540613,lemma_euler5
72180,0.054066668,lemma_euler5
72181,0.054068443,lemma_euler5
72182,0.054072814,lemma_euler5
72183,0.054076062,lemma_euler5
72184,0.054080433,lemma_euler5
72185,0.05408306,lemma_euler5
72186,0.054088311,lemma_euler5
72187,0.054090086,lemma_euler5
72188,0.054094456,lemma_euler5
72189,0.054097704,lemma_euler5
72190,0.054102328,lemma_euler5
72191,0.054104103,lemma_euler5
72192,0.054109353,lemma_euler5
72193,0.054111128,lemma_euler5
72194,0.054115498,lemma_euler5
72195,0.054119289,lemma_euler5
72196,0.054123659,lemma_euler5
72197,0.054125434,lemma_euler5
72198,0.054130683,lemma_euler5
72199,0.054132458,lemma_euler5
72200,0.054137082,lemma_euler5
72201,0.054140328,lemma_euler5
72202,0.054144697,lemma_euler5
72203,0.054146472,lemma_euler5
72204,0.054151721,lemma_euler5
72205,0.054154348,lemma_euler5
72206,0.054158716,lemma_euler5
72207,0.054161963,lemma_euler5
72208,0.054166331,lemma_euler5
72209,0.054168106,lemma_euler5
72210,0.054173471,lemma_euler5
72211,0.054175246,lemma_euler5
72212,0.054179615,lemma_euler5
72213,0.054182861,lemma_euler5
72214,0.054187229,lemma_euler5
72215,0.054189855,lemma_euler5
72216,0.054195102,lemma_euler5
72217,0.054196877,lemma_euler5
72218,0.054201245,lemma_euler5
72219,0.05420449,lemma_euler5
72220,0.054209112,lemma_euler5
72221,0.054210887,lemma_euler5
72222,0.054216133,lemma_euler5
72223,0.054217908,lemma_euler5
72224,0.054222275,lemma_euler5
72225,0.054226064,lemma_euler5
72226,0.054230431,lemma_euler5
72227,0.054232206,lemma_euler5
72228,0.054237452,lemma_euler5
72229,0.054239227,lemma_euler5
72230,0.054243847,lemma_euler5
72231,0.054247092,lemma_euler5
72232,0.054251459,lemma_euler5
72233,0.054253233,lemma_euler5
72234,0.054258479,lemma_euler5
72235,0.054261104,lemma_euler5
72236,0.05426547,lemma_euler5
72237,0.054268715,lemma_euler5
72238,0.054273081,lemma_euler5
72239,0.054274856,lemma_euler5
72240,0.054280218,lemma_euler5
72241,0.054281992,lemma_euler5
72242,0.054286358,lemma_euler5
72243,0.054289602,lemma_euler5
72244,0.054293967,lemma_euler5
72245,0.054296592,lemma_euler5
72246,0.054301837,lemma_euler5
72247,0.054303611,lemma_euler5
72248,0.054307976,lemma_euler5
72249,0.05431122,lemma_euler5
72250,0.054315839,lemma_euler5
72251,0.054317613,lemma_euler5
72252,0.054322857,lemma_euler5
72253,0.054324631,lemma_euler5
72254,0.054328996,lemma_euler5
72255,0.054332782,lemma_euler5
72256,0.054337147,lemma_euler5
72257,0.054338921,lemma_euler5
72258,0.054344164,lemma_euler5
72259,0.054345938,lemma_euler5
72260,0.054350556,lemma_euler5
72261,0.054353799,lemma_euler5
72262,0.054358164,lemma_euler5
72263,0.054359937,lemma_euler5
72264,0.054365179,lemma_euler5
72265,0.054367804,lemma_euler5
72266,0.054372168,lemma_euler5
72267,0.054375411,lemma_euler5
72268,0.054379774,lemma_euler5
72269,0.054381548,lemma_euler5
72270,0.054386907,lemma_euler5
72271,0.05438868,lemma_euler5
72272,0.054393044,lemma_euler5
72273,0.054396286,lemma_euler5
72274,0.054400649,lemma_euler5
72275,0.054403273,lemma_euler5
72276,0.054408514,lemma_euler5
72277,0.054410287,lemma_euler5
72278,0.054414651,lemma_euler5
72279,0.054417893,lemma_euler5
72280,0.054422509,lemma_euler5
72281,0.054424282,lemma_euler5
72282,0.054429523,lemma_euler5
72283,0.054431297,lemma_euler5
72284,0.054435659,lemma_euler5
72285,0.054439444,lemma_euler5
72286,0.054443806,lemma_euler5
72287,0.054445579,lemma_euler5
72288,0.054450819,lemma_euler5
72289,0.054452592,lemma_euler5
72290,0.054457208,lemma_euler5
72291,0.054460449,lemma_euler5
72292,0.054464811,lemma_euler5
72293,0.054466584,lemma_euler5
72294,0.054471823,lemma_euler5
72295,0.054474446,lemma_euler5
72296,0.054478808,lemma_euler5
72297,0.054482049,lemma_euler5
72298,0.05448641,lemma_euler5
72299,0.054488183,lemma_euler5
72300,0.054493539,lemma_euler5
72301,0.054495312,lemma_euler5
72302,0.054499673,lemma_euler5
72303,0.054502913,lemma_euler5
72304,0.054507274,lemma_euler5
72305,0.054509896,lemma_euler5
72306,0.054515135,lemma_euler5
72307,0.054516908,lemma_euler5
72308,0.054521268,lemma_euler5
72309,0.054524508,lemma_euler5
72310,0.054529122,lemma_euler5
72311,0.054530895,lemma_euler5
72312,0.054536132,lemma_euler5
72313,0.054537905,lemma_euler5
72314,0.054542265,lemma_euler5
72315,0.054546048,lemma_euler5
72316,0.054550407,lemma_euler5
72317,0.05455218,lemma_euler5
72318,0.054557417,lemma_euler5
72319,0.05455919,lemma_euler5
72320,0.054563803,lemma_euler5
72321,0.054567042,lemma_euler5
72322,0.054571401,lemma_euler5
72323,0.054573174,lemma_euler5
72324,0.05457841,lemma_euler5
72325,0.054581032,lemma_euler5
72326,0.054585391,lemma_euler5
72327,0.05458863,lemma_euler5
72328,0.054592989,lemma_euler5
72329,0.054594761,lemma_euler5
72330,0.054600114,lemma_euler5
72331,0.054601886,lemma_euler5
72332,0.054606245,lemma_euler5
72333,0.054609484,lemma_euler5
72334,0.054613842,lemma_euler5
72335,0.054616463,lemma_euler5
72336,0.054621698,lemma_euler5
72337,0.05462347,lemma_euler5
72338,0.054627828,lemma_euler5
72339,0.054631067,lemma_euler5
72340,0.054635678,lemma_euler5
72341,0.05463745,lemma_euler5
72342,0.054642685,lemma_euler5
72343,0.054644457,lemma_euler5
72344,0.054648814,lemma_euler5
72345,0.054652595,lemma_euler5
72346,0.054656952,lemma_euler5
72347,0.054658724,lemma_euler5
72348,0.054663958,lemma_euler5
72349,0.05466573,lemma_euler5
72350,0.05467034,lemma_euler5
72351,0.054673578,lemma_euler5
72352,0.054677935,lemma_euler5
72353,0.054679707,lemma_euler5
72354,0.05468494,lemma_euler5
72355,0.054687561,lemma_euler5
72356,0.054691917,lemma_euler5
72357,0.054695155,lemma_euler5
72358,0.054699511,lemma_euler5
72359,0.054701283,lemma_euler5
72360,0.054706632,lemma_euler5
72361,0.054708404,lemma_euler5
72362,0.05471276,lemma_euler5
72363,0.054715997,lemma_euler5
72364,0.054720353,lemma_euler5
72365,0.054722973,lemma_euler5
72366,0.054728205,lemma_euler5
72367,0.054729977,lemma_euler5
72368,0.054734332,lemma_euler5
72369,0.054737569,lemma_euler5
72370,0.054742178,lemma_euler5
72371,0.054743949,lemma_euler5
72372,0.054749181,lemma_euler5
72373,0.054750952,lemma_euler5
72374,0.054755307,lemma_euler5
72375,0.054759086,lemma_euler5
72376,0.05476344,lemma_euler5
72377,0.054765212,lemma_euler5
72378,0.054770442,lemma_euler5
72379,0.054772214,lemma_euler5
72380,0.054776822,lemma_euler5
72381,0.054780058,lemma_euler5
72382,0.054784412,lemma_euler5
72383,0.054786183,lemma_euler5
72384,0.054791413,lemma_euler5
72385,0.054794033,lemma_euler5
72386,0.054798387,lemma_euler5
72387,0.054801623,lemma_euler5
72388,0.054805976,lemma_euler5
72389,0.054807747,lemma_euler5
72390,0.054813094,lemma_euler5
72391,0.054814865,lemma_euler5
72392,0.054819218,lemma_euler5
72393,0.054822454,lemma_euler5
72394,0.054826807,lemma_euler5
72395,0.054829426,lemma_euler5
72396,0.054834655,lemma_euler5
72397,0.054836426,lemma_euler5
72398,0.054840779,lemma_euler5
72399,0.054844014,lemma_euler5
72400,0.05484862,lemma_euler5
72401,0.054850391,lemma_euler5
72402,0.054855619,lemma_euler5
72403,0.05485739,lemma_euler5
72404,0.054861743,lemma_euler5
72405,0.054865519,lemma_euler5
72406,0.054869871,lemma_euler5
72407,0.054871642,lemma_euler5
72408,0.05487687,lemma_euler5
72409,0.05487864,lemma_euler5
72410,0.054883245,lemma_euler5
72411,0.05488648,lemma_euler5
72412,0.054890832,lemma_euler5
72413,0.054892602,lemma_euler5
72414,0.05489783,lemma_euler5
72415,0.054900448,lemma_euler5
72416,0.054904799,lemma_euler5
72417,0.054908034,lemma_euler5
72418,0.054912385,lemma_euler5
72419,0.054914155,lemma_euler5
72420,0.054919498,lemma_euler5
72421,0.054921269,lemma_euler5
72422,0.05492562,lemma_euler5
72423,0.054928854,lemma_euler5
72424,0.054933205,lemma_euler5
72425,0.054935822,lemma_euler5
72426,0.054941048,lemma_euler5
72427,0.054942818,lemma_euler5
72428,0.054947169,lemma_euler5
72429,0.054950403,lemma_euler5
72430,0.054955006,lemma_euler5
72431,0.054956776,lemma_euler5
72432,0.054962001,lemma_euler5
72433,0.054963771,lemma_euler5
72434,0.054968121,lemma_euler5
72435,0.054971896,lemma_euler5
72436,0.054976246,lemma_euler5
72437,0.054978016,lemma_euler5
72438,0.054983241,lemma_euler5
72439,0.054985011,lemma_euler5
72440,0.054989613,lemma_euler5
72441,0.054992846,lemma_euler5
72442,0.054997195,lemma_euler5
72443,0.054998965,lemma_euler5
72444,0.055004189,lemma_euler5
72445,0.055006806,lemma_euler5
72446,0.055011155,lemma_euler5
72447,0.055014388,lemma_euler5
72448,0.055018736,lemma_euler5
72449,0.055020506,lemma_euler5
72450,0.055025846,lemma_euler5
72451,0.055027616,lemma_euler5
72452,0.055031965,lemma_euler5
72453,0.055035197,lemma_euler5
72454,0.055039546,lemma_euler5
72455,0.055042162,lemma_euler5
72456,0.055047384,lemma_euler5
72457,0.055049154,lemma_euler5
72458,0.055053502,lemma_euler5
72459,0.055056734,lemma_euler5
72460,0.055061335,lemma_euler5
72461,0.055063104,lemma_euler5
72462,0.055068326,lemma_euler5
72463,0.055070096,lemma_euler5
72464,0.055074443,lemma_euler5
72465,0.055078216,lemma_euler5
72466,0.055082563,lemma_euler5
72467,0.055084333,lemma_euler5
72468,0.055089554,lemma_euler5
72469,0.055091324,lemma_euler5
72470,0.055095924,lemma_euler5
72471,0.055099155,lemma_euler5
72472,0.055103502,lemma_euler5
72473,0.055105271,lemma_euler5
72474,0.055110492,lemma_euler5
72475,0.055113108,lemma_euler5
72476,0.055117454,lemma_euler5
72477,0.055120685,lemma_euler5
72478,0.055125031,lemma_euler5
72479,0.055126801,lemma_euler5
72480,0.055132137,lemma_euler5
72481,0.055133907,lemma_euler5
72482,0.055138253,lemma_euler5
72483,0.055141484,lemma_euler5
72484,0.055145829,lemma_euler5
72485,0.055148445,lemma_euler5
72486,0.055153664,lemma_euler5
72487,0.055155433,lemma_euler5
72488,0.055159779,lemma_euler5
